SIGHTINGDATE,LAT,LON,Presence,SOURCE,SOURCE_DETAIL,PACKAGE_ID,Season,SST_Celsius,Frontal_Value,Chlorophyll_mg_m3,Salinity_PSU,Water_Mass_M_WK,SST_env_source,Chlorophyll_env_source,Frontal_env_source,Salinity_env_source,SST_is_observed,Frontal_is_observed,Chlorophyll_is_observed,Salinity_is_observed,Water_Mass_is_observed,Any_env_missing
2017-04-14,41.56,-69.77,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.57,-69.8,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.59,-69.82,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.62,-69.79,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.64,-69.73,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.75,-70.37,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.75,-70.36,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.75,-70.31,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.75,-70.3,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.75,-70.29,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.76,-70.28,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.76,-70.26,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.77,-70.28,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.77,-70.27,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.77,-70.24,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.77,-70.19,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.79,-70.21,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.79,-70.2,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.8,-70.53,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.8,-70.22,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.8,-70.21,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.81,-70.22,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.81,-69.88,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.82,-70.15,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.83,-70.44,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.83,-70.35,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.84,-70.48,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.84,-70.45,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.84,-70.32,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.84,-70.29,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.85,-70.32,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.86,-70.46,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.86,-70.27,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.87,-70.45,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.87,-70.18,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.87,-70.17,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.87,-69.94,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.88,-70.21,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.88,-70.17,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.88,-70.16,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.89,-70.38,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.89,-70.2,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.91,-70.4,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.91,-70.18,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.91,-70.17,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.91,-70.15,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.92,-70.19,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.92,-70.15,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.92,-69.96,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.93,-70.55,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.93,-70.28,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.93,-70.21,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.93,-70.16,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.93,-69.96,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.94,-70.56,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.94,-70.34,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.94,-70.2,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.94,-70.15,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.95,-70.21,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.95,-70.16,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.96,-70.57,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.96,-70.22,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.96,-70.21,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.96,-70.2,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.96,-70.18,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.97,-70.22,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.97,-70.18,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.97,-70.17,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.98,-70.22,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.98,-70.18,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,41.99,-70.23,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,42.0,-70.23,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,42.0,-70.22,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,42.0,-70.2,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,42.01,-70.12,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,42.02,-70.25,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,42.03,-70.25,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,42.04,-70.26,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,42.04,-69.98,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,42.05,-70.64,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,42.05,-70.29,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,42.05,-70.24,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,42.06,-70.64,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,42.06,-70.25,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,42.06,-70.24,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,42.06,-70.13,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,42.06,-70.02,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,42.07,-70.25,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,42.07,-70.24,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,42.08,-70.25,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,42.09,-70.26,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,42.09,-70.25,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,42.09,-70.2,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-14,42.09,-70.19,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-15,40.62,-71.35,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-15,41.81,-70.23,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-15,41.89,-70.53,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-15,41.95,-70.57,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-15,41.96,-70.6,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-15,42.08,-70.61,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-16,42.02,-70.14,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-16,42.04,-70.16,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-16,42.04,-70.09,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-16,42.07,-70.27,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,40.78,-71.27,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.7,-69.85,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.76,-70.36,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.76,-70.34,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.76,-70.32,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.76,-70.31,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.77,-70.39,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.77,-70.3,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.77,-70.29,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.77,-70.28,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.77,-70.25,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.77,-70.23,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.77,-70.2,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.78,-70.36,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.78,-70.27,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.78,-70.22,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.79,-70.42,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.79,-70.34,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.79,-70.23,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.79,-70.19,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.8,-70.41,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.8,-70.27,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.81,-70.4,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.82,-70.23,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.83,-70.29,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.83,-70.27,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.83,-70.1,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.83,-70.07,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.84,-70.3,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.84,-70.27,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.85,-70.33,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.85,-70.27,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.85,-70.25,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.86,-70.18,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.87,-70.23,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.87,-70.2,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.87,-70.16,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.88,-70.18,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.89,-70.15,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.89,-70.14,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.89,-69.92,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.9,-70.14,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.91,-70.11,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.92,-70.15,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.93,-70.14,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.93,-70.11,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.94,-70.16,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.95,-70.17,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.95,-70.11,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.96,-70.18,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.97,-70.2,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.97,-70.18,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.98,-70.19,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.98,-70.12,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.99,-70.22,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.99,-70.2,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,41.99,-70.19,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,42.0,-70.17,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,42.01,-70.23,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,42.01,-70.17,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,42.02,-70.13,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,42.03,-70.22,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,42.04,-70.23,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,42.04,-70.01,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,42.07,-70.26,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,42.07,-70.05,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,42.08,-70.2,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,42.08,-70.05,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,42.09,-70.23,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-17,42.09,-70.21,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-18,40.73,-71.32,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-18,41.08,-70.93,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-18,41.09,-70.91,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-18,42.01,-70.19,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-18,42.01,-70.17,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-18,42.01,-70.16,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-18,42.02,-70.19,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-18,42.03,-70.22,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-18,42.03,-70.17,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-18,42.05,-70.24,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-18,42.06,-70.26,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-19,41.03,-70.35,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-19,41.13,-70.5,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-19,41.17,-70.54,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-19,41.18,-70.43,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-19,41.78,-70.43,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-19,41.78,-70.42,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-19,41.78,-70.41,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-19,41.79,-70.42,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-19,41.79,-70.4,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-19,41.79,-70.26,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-19,41.8,-70.26,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-19,41.81,-70.27,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-19,41.81,-70.26,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-19,41.82,-70.27,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-19,41.83,-70.27,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-19,41.84,-70.27,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-19,41.86,-70.26,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-19,41.91,-70.26,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-20,41.15,-70.42,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-20,41.8,-70.4,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-20,41.82,-70.39,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-20,41.85,-70.39,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-20,41.88,-70.31,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-20,41.88,-70.2,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-20,41.89,-70.3,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-20,41.89,-70.29,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-20,41.92,-70.2,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-20,42.0,-70.18,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-20,42.0,-70.17,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-20,42.01,-70.21,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-20,42.01,-70.18,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-20,42.02,-70.21,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-20,42.02,-70.19,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-20,42.02,-70.18,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-20,42.03,-70.21,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-20,42.04,-70.24,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-22,41.78,-70.28,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-22,41.79,-70.28,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-22,41.8,-70.26,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-22,41.81,-70.27,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-22,41.82,-70.27,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-22,41.84,-70.26,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-22,41.85,-70.26,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-22,41.87,-70.28,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-22,41.87,-70.27,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-22,41.89,-70.26,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-22,41.9,-70.26,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-22,41.95,-70.27,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-22,41.99,-70.24,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-22,42.0,-70.25,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-22,42.0,-70.24,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-22,42.01,-70.35,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-22,42.01,-70.26,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-22,42.01,-70.24,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-22,42.02,-70.27,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-22,42.02,-70.22,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
2017-04-22,42.02,-70.18,1,Visual,RWSAS sightings,,Spring,,,,,,,,,,0,0,0,0,0,1
